año,mes,nación,5 estrellas,4 estrellas,3 estrellas,1 y 2 estrellas,hoteles,extrahoteleros,total
2018,8,USA,262,119,18,31,430,128,558
2018,8,Resto de América,129,81,21,28,259,55,314
2018,8,Resto del Mundo,1133,1553,129,96,2911,907,3818
2018,8,TOTAL,36482,75642,15424,6589,134137,50980,185117
2018,9,España,7247,12487,1538,1069,22341,4440,26781
2018,9,Holanda,1038,2616,504,89,4247,1171,5418
2018,9,Bélgica,1615,2660,448,65,4788,585,5373
2018,9,Alemania,4054,10250,2858,118,17280,3876,21156
2018,9,Francia,629,1713,185,126,2653,1008,3661
2018,9,Reino Unido,13234,24721,5046,2243,45244,22886,68130
2018,9,Irlanda,711,812,233,491,2247,1504,3751
2018,9,Italia,494,1458,496,165,2613,837,3450
2018,9,Suecia,46,413,86,31,576,47,623
2018,9,Noruega,47,345,63,26,481,40,521
2018,9,Dinamarca,24,476,66,242,808,125,933
2018,9,Finlandia,14,169,20,8,211,43,254
2018,9,Suiza,922,901,77,56,1956,246,2202
2018,9,Austria,257,658,44,16,975,139,1114
2018,9,Rusia,776,591,444,116,1927,1173,3100
2018,9,Países del Este,749,2261,671,248,3929,1005,4934
2018,9,Resto de Europa,822,1348,599,237,3006,1109,4115
2018,9,USA,260,75,6,23,364,69,433
2018,9,Resto de América,142,79,39,30,290,87,377
2018,9,Resto del Mundo,810,1098,51,40,1999,415,2414
2018,9,TOTAL,33891,65131,13474,5439,117935,40805,158740
2018,10,España,4722,9418,1000,623,15763,3098,18861
2018,10,Holanda,1204,3372,792,98,5466,1778,7244
2018,10,Bélgica,2803,3573,453,59,6888,761,7649
2018,10,Alemania,4679,10851,3469,114,19113,4284,23397
2018,10,Francia,1156,2470,241,123,3990,1573,5563
2018,10,Reino Unido,17851,29127,5377,2558,54913,26644,81557
2018,10,Irlanda,785,1017,188,275,2265,1220,3485
2018,10,Italia,498,2143,396,108,3145,815,3960
2018,10,Suecia,279,2030,331,174,2814,599,3413
2018,10,Noruega,118,655,359,116,1248,676,1924
2018,10,Dinamarca,100,894,137,407,1538,611,2149
2018,10,Finlandia,149,1024,191,151,1515,605,2120
2018,10,Suiza,1407,1593,118,44,3162,390,3552
2018,10,Austria,382,689,38,24,1133,139,1272
2018,10,Rusia,839,754,604,130,2327,1645,3972
2018,10,Países del Este,730,2145,852,371,4098,1101,5199
2018,10,Resto de Europa,883,1304,681,224,3092,1405,4497
2018,10,USA,302,79,14,7,402,86,488
2018,10,Resto de América,113,77,27,30,247,73,320
2018,10,Resto del Mundo,651,1489,30,29,2199,550,2749
2018,10,TOTAL,39651,74704,15298,5665,135318,48053,183371
2018,11,España,2785,5324,882,211,9202,1672,10874
2018,11,Holanda,707,2351,635,99,3792,1084,4876
2018,11,Bélgica,2231,3217,463,61,5972,567,6539
2018,11,Alemania,4534,10391,3255,130,18310,3604,21914
2018,11,Francia,539,1248,167,53,2007,1066,3073
2018,11,Reino Unido,12273,23288,4342,2693,42596,23945,66541
2018,11,Irlanda,689,829,181,223,1922,1022,2944
2018,11,Italia,519,2177,400,182,3278,944,4222
2018,11,Suecia,491,3079,864,223,4657,872,5529
2018,11,Noruega,225,1085,353,192,1855,977,2832
2018,11,Dinamarca,271,1335,233,378,2217,977,3194
2018,11,Finlandia,424,1705,270,205,2604,1219,3823
2018,11,Suiza,796,1118,96,40,2050,247,2297
2018,11,Austria,415,755,93,15,1278,232,1510
2018,11,Rusia,522,697,815,109,2143,1390,3533
2018,11,Países del Este,471,2296,803,234,3804,1005,4809
2018,11,Resto de Europa,707,898,475,170,2250,1365,3615
2018,11,USA,306,115,16,17,454,82,536
2018,11,Resto de América,51,103,11,18,183,52,235
2018,11,Resto del Mundo,357,1151,29,27,1564,351,1915
2018,11,TOTAL,29313,63162,14383,5280,112138,42673,154811
2018,12,España,4520,6650,1067,355,12592,2154,14746
2018,12,Holanda,863,2130,553,196,3742,1222,4964
2018,12,Bélgica,2305,3817,564,79,6765,777,7542
2018,12,Alemania,3789,7998,3682,172,15641,3809,19450
2018,12,Francia,841,1768,181,71,2861,1295,4156
2018,12,Reino Unido,13380,23942,4643,2297,44262,24368,68630
2018,12,Irlanda,677,952,179,336,2144,822,2966
2018,12,Italia,640,2657,405,235,3937,1162,5099
2018,12,Suecia,371,3523,773,246,4913,1124,6037
2018,12,Noruega,193,895,276,240,1604,764,2368
2018,12,Dinamarca,170,1771,522,312,2775,817,3592
2018,12,Finlandia,460,1819,401,168,2848,1286,4134
2018,12,Suiza,588,741,80,12,1421,151,1572
2018,12,Austria,337,534,54,27,952,221,1173
2018,12,Rusia,638,579,1318,93,2628,1025,3653
2018,12,Países del Este,630,2448,878,328,4284,938,5222
2018,12,Resto de Europa,921,1220,454,272,2867,1263,4130
2018,12,USA,317,187,27,33,564,159,723
2018,12,Resto de América,128,106,33,17,284,101,385
2018,12,Resto del Mundo,658,1699,79,53,2489,674,3163
2018,12,TOTAL,32426,65436,16169,5542,119573,44132,163705
2018,13,España,58727,110116,14558,8592,191993,37188,229181
2018,13,Holanda,11075,34582,7799,1750,55206,17267,72473
2018,13,Bélgica,22516,42969,5523,1001,72009,7492,79501
2018,13,Alemania,41087,116368,37694,1922,197071,44536,241607
2018,13,Francia,8919,26357,2525,1457,39258,14118,53376
2018,13,Reino Unido,151192,307812,54430,29054,542488,275063,817551
2018,13,Irlanda,7342,12560,2460,3933,26295,13571,39866
2018,13,Italia,5561,27376,5569,1817,40323,11524,51847
2018,13,Suecia,3591,22420,4929,1934,32874,8707,41581
2018,13,Noruega,1686,7604,2474,1496,13260,5919,19179
2018,13,Dinamarca,1796,14467,4143,4228,24634,6930,31564
2018,13,Finlandia,2281,10874,2265,1065,16485,7348,23833
2018,13,Suiza,8060,11695,1259,449,21463,2461,23924
2018,13,Austria,3173,7753,565,192,11683,2051,13734
2018,13,Rusia,7192,7613,6851,1217,22873,14589,37462
2018,13,Países del Este,7409,28928,8814,3092,48243,12339,60582
2018,13,Resto de Europa,8058,16634,7372,2624,34688,15206,49894
2018,13,USA,2815,1375,195,367,4752,1292,6044
2018,13,Resto de América,1295,1084,266,247,2892,1060,3952
2018,13,Resto del Mundo,7088,16101,857,531,24577,6574,31151
2018,13,TOTAL,360863,824688,170548,66968,1423067,505235,1928302
2019,1,España,2760,4280,808,251,8099,1771,9870
2019,1,Holanda,708,1811,546,75,3140,1204,4344
2019,1,Bélgica,2207,3495,412,158,6272,673,6945
2019,1,Alemania,3436,7721,2747,104,14008,3059,17067
2019,1,Francia,1073,2015,266,74,3428,1169,4597
2019,1,Reino Unido,12954,23284,3881,2041,42160,21786,63946
2019,1,Irlanda,836,996,199,224,2255,803,3058
2019,1,Italia,595,2847,485,270,4197,1274,5471
2019,1,Suecia,720,2871,702,184,4477,900,5377
2019,1,Noruega,270,967,302,263,1802,895,2697
2019,1,Dinamarca,266,2442,805,653,4166,1093,5259
2019,1,Finlandia,272,1339,329,121,2061,901,2962
2019,1,Suiza,609,564,85,10,1268,139,1407
2019,1,Austria,284,578,117,19,998,204,1202
2019,1,Rusia,1186,793,764,198,2941,1073,4014
2019,1,Países del Este,650,1975,673,379,3677,1242,4919
2019,1,Resto de Europa,759,839,300,242,2140,1182,3322
2019,1,USA,198,90,19,16,323,81,404
2019,1,Resto de América,76,55,53,21,205,51,256
2019,1,Resto del Mundo,531,1129,56,34,1750,460,2210
2019,1,TOTAL,30390,60091,13549,5337,109367,39960,149327
2019,2,España,2770,3958,663,178,7569,1573,9142
2019,2,Holanda,858,2297,689,117,3961,1548,5509
2019,2,Bélgica,2125,3013,423,108,5669,488,6157
2019,2,Alemania,3355,7490,2322,112,13279,2834,16113
2019,2,Francia,1074,2694,303,129,4200,1599,5799
2019,2,Reino Unido,17207,22700,3298,2290,45495,20511,66006
2019,2,Irlanda,996,1070,124,242,2432,931,3363
2019,2,Italia,545,2359,314,216,3434,1154,4588
2019,2,Suecia,423,2673,719,222,4037,915,4952
2019,2,Noruega,308,1092,401,207,2008,828,2836
2019,2,Dinamarca,506,2709,637,651,4503,1306,5809
2019,2,Finlandia,468,1643,380,197,2688,1188,3876
2019,2,Suiza,728,749,183,14,1674,142,1816
2019,2,Austria,495,679,69,7,1250,195,1445
2019,2,Rusia,579,337,180,63,1159,661,1820
2019,2,Países del Este,574,1913,589,297,3373,873,4246
2019,2,Resto de Europa,736,794,327,146,2003,1331,3334
2019,2,USA,388,145,21,29,583,48,631
2019,2,Resto de América,94,69,17,10,190,50,240
2019,2,Resto del Mundo,653,999,47,45,1744,546,2290
2019,2,TOTAL,34882,59383,11706,5280,111251,38721,149972
2019,3,España,3403,5103,1216,381,10103,2421,12524
2019,3,Holanda,1027,2571,779,117,4494,1529,6023
2019,3,Bélgica,2886,4025,528,120,7559,737,8296
2019,3,Alemania,3972,9138,2980,115,16205,3123,19328
2019,3,Francia,957,2209,222,76,3464,1363,4827
2019,3,Reino Unido,17025,26632,4061,3402,51120,25020,76140
2019,3,Irlanda,947,1049,208,363,2567,962,3529
2019,3,Italia,538,2289,371,171,3369,1004,4373
2019,3,Suecia,350,3023,827,244,4444,967,5411
2019,3,Noruega,231,1224,301,239,1995,912,2907
2019,3,Dinamarca,253,2656,697,615,4221,1610,5831
2019,3,Finlandia,401,1871,288,160,2720,1278,3998
2019,3,Suiza,605,684,61,23,1373,168,1541
2019,3,Austria,347,541,38,5,931,106,1037
2019,3,Rusia,601,676,260,132,1669,1189,2858
2019,3,Países del Este,491,1979,710,265,3445,1124,4569
2019,3,Resto de Europa,585,869,307,140,1901,1450,3351
2019,3,USA,415,142,12,22,591,55,646
2019,3,Resto de América,142,31,20,23,216,78,294
2019,3,Resto del Mundo,608,896,48,28,1580,596,2176
2019,3,TOTAL,35784,67608,13934,6641,123967,45692,169659
2019,4,España,5462,10772,2041,1364,19639,4395,24034
2019,4,Holanda,1832,3106,690,153,5781,1935,7716
2019,4,Bélgica,3204,3778,570,80,7632,977,8609
2019,4,Alemania,4642,8505,2680,197,16024,3423,19447
2019,4,Francia,1612,2667,369,167,4815,1380,6195
2019,4,Reino Unido,32283,28140,4367,2435,67225,30055,97280
2019,4,Irlanda,2040,1382,206,418,4046,1096,5142
2019,4,Italia,1641,2595,321,246,4803,953,5756
2019,4,Suecia,242,1397,391,116,2146,524,2670
2019,4,Noruega,241,546,152,112,1051,385,1436
2019,4,Dinamarca,279,1391,407,140,2217,404,2621
2019,4,Finlandia,194,854,189,54,1291,281,1572
2019,4,Suiza,1215,682,184,53,2134,220,2354
2019,4,Austria,554,500,53,22,1129,137,1266
2019,4,Rusia,1577,730,478,238,3023,1375,4398
2019,4,Países del Este,759,2157,729,363,4008,864,4872
2019,4,Resto de Europa,895,985,440,232,2552,1788,4340
2019,4,USA,698,191,24,50,963,137,1100
2019,4,Resto de América,104,76,18,30,228,51,279
2019,4,Resto del Mundo,951,1213,70,56,2290,747,3037
2019,4,TOTAL,60425,71667,14379,6526,152997,51127,204124
2019,5,España,6216,12189,1759,2505,22669,6047,28716
2019,5,Holanda,947,2339,511,78,3875,1449,5324
2019,5,Bélgica,2042,2668,416,108,5234,498,5732
2019,5,Alemania,3418,10065,2574,185,16242,2988,19230
2019,5,Francia,1069,2492,433,525,4519,1326,5845
2019,5,Reino Unido,16516,31131,4982,1563,54192,30084,84276
2019,5,Irlanda,1004,1416,293,37,2750,1114,3864
2019,5,Italia,610,1683,439,138,2870,899,3769
2019,5,Suecia,69,100,50,25,244,295,539
2019,5,Noruega,38,45,47,7,137,174,311
2019,5,Dinamarca,53,354,125,1799,2331,120,2451
2019,5,Finlandia,15,144,30,13,202,74,276
2019,5,Suiza,655,495,70,36,1256,157,1413
2019,5,Austria,218,458,24,36,736,119,855
2019,5,Rusia,908,768,541,308,2525,1437,3962
2019,5,Países del Este,742,2398,1059,406,4605,1346,5951
2019,5,Resto de Europa,606,1077,754,315,2752,1598,4350
2019,5,USA,350,113,23,0,486,266,752
2019,5,Resto de América,211,148,46,49,454,107,561
2019,5,Resto del Mundo,606,1063,81,33,1783,606,2389
2019,5,TOTAL,36293,71146,14257,8166,129862,50704,180566
2019,6,España,7891,15215,1951,1531,26588,6212,32800
2019,6,Holanda,775,1976,390,6,3147,1272,4419
2019,6,Bélgica,1624,2774,703,6,5107,627,5734
2019,6,Alemania,3607,10084,2728,83,16502,3956,20458
2019,6,Francia,722,1610,190,167,2689,1646,4335
2019,6,Reino Unido,12589,28082,5045,805,46521,27465,73986
2019,6,Irlanda,870,1278,369,14,2531,1639,4170
2019,6,Italia,333,1695,372,67,2467,938,3405
2019,6,Suecia,50,500,19,1,570,388,958
2019,6,Noruega,57,236,14,2,309,283,592
2019,6,Dinamarca,56,370,13,1909,2348,157,2505
2019,6,Finlandia,17,17,4,0,38,98,136
2019,6,Suiza,662,491,53,12,1218,176,1394
2019,6,Austria,242,616,21,3,882,112,994
2019,6,Rusia,930,723,761,58,2472,1714,4186
2019,6,Países del Este,873,2383,901,174,4331,1463,5794
2019,6,Resto de Europa,524,2128,709,75,3436,1688,5124
2019,6,USA,360,164,44,2,570,213,783
2019,6,Resto de América,59,106,33,32,230,112,342
2019,6,Resto del Mundo,539,1003,71,13,1626,765,2391
2019,6,TOTAL,32780,71451,14391,4960,123582,50924,174506
2019,7,España,7925,16916,1953,645,27439,8031,35470
2019,7,Holanda,1081,2957,830,10,4878,1839,6717
2019,7,Bélgica,2411,3238,665,68,6382,769,7151
2019,7,Alemania,2718,8906,2771,106,14501,4163,18664
2019,7,Francia,787,1688,284,36,2795,2181,4976
2019,7,Reino Unido,15673,25420,5550,2217,48860,23359,72219
2019,7,Irlanda,898,1230,285,629,3042,1503,4545
2019,7,Italia,423,1907,449,149,2928,946,3874
2019,7,Suecia,154,278,85,0,517,230,747
2019,7,Noruega,94,697,96,6,893,373,1266
2019,7,Dinamarca,190,523,46,119,878,259,1137
2019,7,Finlandia,4,8,9,4,25,19,44
2019,7,Suiza,847,895,84,20,1846,326,2172
2019,7,Austria,354,829,40,4,1227,219,1446
2019,7,Rusia,1438,693,552,85,2768,1548,4316
2019,7,Países del Este,1092,2350,963,129,4534,1045,5579
2019,7,Resto de Europa,825,1660,683,109,3277,1398,4675
2019,7,USA,347,92,25,8,472,199,671
2019,7,Resto de América,147,101,15,57,320,180,500
2019,7,Resto del Mundo,930,1064,73,120,2187,729,2916
2019,7,TOTAL,38338,71452,15458,4521,129769,49316,179085
2019,8,España,10116,21890,3036,1674,36716,10879,47595
2019,8,Holanda,867,2420,814,29,4130,2038,6168
2019,8,Bélgica,1645,3030,601,44,5320,635,5955
2019,8,Alemania,2402,8315,2675,77,13469,4210,17679
2019,8,Francia,1180,2121,331,130,3762,2689,6451
2019,8,Reino Unido,15825,27057,5510,2220,50612,23222,73834
2019,8,Irlanda,770,951,244,505,2470,1644,4114
2019,8,Italia,622,2369,594,158,3743,1531,5274
2019,8,Suecia,66,375,75,19,535,166,701
2019,8,Noruega,45,248,24,6,323,171,494
2019,8,Dinamarca,40,263,57,145,505,121,626
2019,8,Finlandia,6,3,7,2,18,41,59
2019,8,Suiza,419,440,29,15,903,107,1010
2019,8,Austria,298,788,26,10,1122,204,1326
2019,8,Rusia,1326,754,520,106,2706,1504,4210
2019,8,Países del Este,985,2315,973,90,4363,1173,5536
2019,8,Resto de Europa,1004,1857,645,198,3704,1380,5084
2019,8,USA,290,85,14,17,406,163,569
2019,8,Resto de América,122,136,60,29,347,119,466
2019,8,Resto del Mundo,820,915,70,154,1959,893,2852
2019,8,TOTAL,38848,76332,16305,5628,137113,52890,190003
2019,9,España,6246,13979,1767,734,22726,4787,27513
2019,9,Holanda,779,2163,484,62,3488,1346,4834
2019,9,Bélgica,1723,2634,394,53,4804,506,5310
2019,9,Alemania,3738,8522,2357,91,14708,3640,18348
2019,9,Francia,593,1318,138,87,2136,1758,3894
2019,9,Reino Unido,15018,25438,5116,2043,47615,20628,68243
2019,9,Irlanda,848,1230,222,410,2710,1230,3940
2019,9,Italia,461,1753,382,114,2710,967,3677
2019,9,Suecia,40,440,83,14,577,80,657
2019,9,Noruega,92,353,58,25,528,215,743
2019,9,Dinamarca,30,332,66,313,741,172,913
2019,9,Finlandia,13,156,29,0,198,41,239
2019,9,Suiza,892,726,65,19,1702,252,1954
2019,9,Austria,288,503,32,8,831,125,956
2019,9,Rusia,982,784,618,94,2478,1659,4137
2019,9,Países del Este,632,2079,1007,143,3861,1319,5180
2019,9,Resto de Europa,758,1470,550,195,2973,984,3957
2019,9,USA,250,100,10,11,371,88,459
2019,9,Resto de América,118,132,34,22,306,127,433
2019,9,Resto del Mundo,430,1148,44,19,1641,581,2222
2019,9,TOTAL,33931,65260,13456,4457,117104,40505,157609
2019,10,España,5167,10263,1128,947,17505,4429,21934
2019,10,Holanda,1346,3088,700,140,5274,1869,7143
2019,10,Bélgica,2960,3120,309,48,6437,624,7061
2019,10,Alemania,3937,9242,2549,58,15786,3774,19560
2019,10,Francia,1153,2414,339,78,3984,1788,5772
2019,10,Reino Unido,19458,29997,5292,2668,57415,20672,78087
2019,10,Irlanda,1211,1241,260,280,2992,1297,4289
2019,10,Italia,418,1916,429,62,2825,1030,3855
2019,10,Suecia,268,2290,452,212,3222,744,3966
2019,10,Noruega,157,644,310,135,1246,745,1991
2019,10,Dinamarca,217,1219,256,220,1912,617,2529
2019,10,Finlandia,291,1499,235,63,2088,818,2906
2019,10,Suiza,1482,1225,89,24,2820,313,3133
2019,10,Austria,367,552,30,11,960,145,1105
2019,10,Rusia,1040,892,617,106,2655,1941,4596
2019,10,Países del Este,628,2597,1070,151,4446,1423,5869
2019,10,Resto de Europa,919,1291,828,185,3223,1163,4386
2019,10,USA,261,99,6,107,473,97,570
2019,10,Resto de América,131,111,22,6,270,92,362
2019,10,Resto del Mundo,1053,930,50,23,2056,650,2706
2019,10,TOTAL,42464,74630,14971,5524,137589,44231,181820
2019,11,España,4125,6920,846,282,12173,3223,15396
2019,11,Holanda,885,2332,593,51,3861,1141,5002
2019,11,Bélgica,2578,3003,406,48,6035,702,6737
2019,11,Alemania,4591,8813,2551,82,16037,3013,19050
2019,11,Francia,844,1636,277,52,2809,1516,4325
2019,11,Reino Unido,15122,23925,3532,2327,44906,19641,64547
2019,11,Irlanda,972,1089,204,211,2476,897,3373
2019,11,Italia,532,2401,383,116,3432,1121,4553
2019,11,Suecia,454,3373,783,290,4900,1187,6087
2019,11,Noruega,301,1112,399,221,2033,1133,3166
2019,11,Dinamarca,216,1743,283,320,2562,1002,3564
2019,11,Finlandia,568,2105,386,137,3196,1195,4391
2019,11,Suiza,903,780,73,22,1778,286,2064
2019,11,Austria,467,834,101,10,1412,283,1695
2019,11,Rusia,772,615,323,47,1757,1440,3197
2019,11,Países del Este,476,2041,1023,112,3652,1097,4749
2019,11,Resto de Europa,918,1069,313,101,2401,1113,3514
2019,11,USA,382,111,9,20,522,105,627
2019,11,Resto de América,117,89,23,7,236,89,325
2019,11,Resto del Mundo,543,748,26,7,1324,494,1818
2019,11,TOTAL,35766,64739,12534,4463,117502,40678,158180
2019,12,España,4627,7131,1044,322,13124,2827,15951
2019,12,Holanda,994,2365,531,56,3946,1267,5213
2019,12,Bélgica,2729,3382,527,72,6710,804,7514
2019,12,Alemania,3492,7182,2292,49,13015,2985,16000
2019,12,Francia,903,1666,192,57,2818,1408,4226
2019,12,Reino Unido,16070,25149,4419,2183,47821,20581,68402
2019,12,Irlanda,2376,1222,194,251,4043,963,5006
2019,12,Italia,684,2507,572,192,3955,1326,5281
2019,12,Suecia,441,4054,728,259,5482,1287,6769
2019,12,Noruega,198,1108,264,350,1920,784,2704
2019,12,Dinamarca,175,2008,496,289,2968,1034,4002
2019,12,Finlandia,470,2174,395,114,3153,1253,4406
2019,12,Suiza,622,697,77,32,1428,262,1690
2019,12,Austria,325,499,39,5,868,199,1067
2019,12,Rusia,733,560,281,76,1650,1048,2698
2019,12,Países del Este,678,2259,852,151,3940,990,4930
2019,12,Resto de Europa,933,1578,421,245,3177,1408,4585
2019,12,USA,475,158,15,25,673,68,741
2019,12,Resto de América,107,122,23,14,266,112,378
2019,12,Resto del Mundo,794,1213,153,61,2221,987,3208
2019,12,TOTAL,37826,67034,13515,4803,123178,41593,164771
2019,13,España,66708,128616,18212,10814,224350,56595,280945
2019,13,Holanda,12099,29425,7557,894,49975,18437,68412
2019,13,Bélgica,28134,38160,5954,913,73161,8040,81201
2019,13,Alemania,43308,103983,31226,1259,179776,41168,220944
2019,13,Francia,11967,24530,3344,1578,41419,19823,61242
2019,13,Reino Unido,205740,316955,55053,26194,603942,283024,886966
2019,13,Irlanda,13768,14154,2808,3584,34314,14079,48393
2019,13,Italia,7402,26321,5111,1899,40733,13143,53876
2019,13,Suecia,3277,21374,4914,1586,31151,7683,38834
2019,13,Noruega,2032,8272,2368,1573,14245,6898,21143
2019,13,Dinamarca,2281,16010,3888,7173,29352,7895,37247
2019,13,Finlandia,2719,11813,2281,865,17678,7187,24865
2019,13,Suiza,9639,8428,1053,280,19400,2548,21948
2019,13,Austria,4239,7377,590,140,12346,2048,14394
2019,13,Rusia,12072,8325,5895,1511,27803,16589,44392
2019,13,Países del Este,8580,26446,10549,2660,48235,13959,62194
2019,13,Resto de Europa,9462,15617,6277,2183,33539,16483,50022
2019,13,USA,4414,1490,222,307,6433,1520,7953
2019,13,Resto de América,1428,1176,364,300,3268,1168,4436
2019,13,Resto del Mundo,8458,12321,789,593,22161,8054,30215
2019,13,TOTAL,457727,820793,168455,66306,1513281,546341,2059622
2020,1,España,2771,4552,773,370,8466,2062,10528
2020,1,Holanda,871,2053,560,61,3545,1311,4856
2020,1,Bélgica,2365,3011,270,70,5716,693,6409
2020,1,Alemania,3400,7297,2142,65,12904,2843,15747
2020,1,Francia,795,2175,230,114,3314,1450,4764
2020,1,Reino Unido,15345,22780,3769,2171,44065,19963,64028
2020,1,Irlanda,1049,1179,201,265,2694,890,3584
2020,1,Italia,601,2557,310,204,3672,1028,4700
2020,1,Suecia,445,3466,675,271,4857,1106,5963
2020,1,Noruega,233,971,229,203,1636,1000,2636
2020,1,Dinamarca,287,2347,588,409,3631,1098,4729
2020,1,Finlandia,380,1224,310,114,2028,960,2988
2020,1,Suiza,510,528,161,8,1207,195,1402
2020,1,Austria,326,616,92,11,1045,279,1324
2020,1,Rusia,1253,893,293,158,2597,1128,3725
2020,1,Países del Este,538,2138,615,181,3472,1061,4533
2020,1,Resto de Europa,1157,1050,298,247,2752,1303,4055
2020,1,USA,285,87,14,22,408,52,460
2020,1,Resto de América,102,69,10,30,211,116,327
2020,1,Resto del Mundo,517,927,125,60,1629,612,2241
2020,1,TOTAL,33230,59920,11665,5034,109849,39150,148999
2020,2,España,2809,4612,659,203,8283,2247,10530
2020,2,Holanda,1140,2702,762,95,4699,1528,6227
2020,2,Bélgica,2754,2861,408,78,6101,698,6799
2020,2,Alemania,3845,6853,2314,95,13107,2980,16087
2020,2,Francia,1188,2466,313,115,4082,2456,6538
2020,2,Reino Unido,17842,26559,4147,2077,50625,19779,70404
2020,2,Irlanda,1344,1179,168,312,3003,826,3829
2020,2,Italia,413,1942,324,173,2852,750,3602
2020,2,Suecia,498,3771,662,276,5207,1405,6612
2020,2,Noruega,354,1530,312,248,2444,1318,3762
2020,2,Dinamarca,465,2957,670,383,4475,1266,5741
2020,2,Finlandia,703,1999,326,177,3205,1147,4352
2020,2,Suiza,632,456,153,14,1255,171,1426
2020,2,Austria,543,546,55,0,1144,299,1443
2020,2,Rusia,427,505,159,40,1131,743,1874
2020,2,Países del Este,435,1956,649,144,3184,885,4069
2020,2,Resto de Europa,1007,1194,288,162,2651,1145,3796
2020,2,USA,382,98,12,30,522,75,597
2020,2,Resto de América,100,67,15,4,186,105,291
2020,2,Resto del Mundo,699,1186,44,50,1979,645,2624
2020,2,TOTAL,37580,65439,12440,4676,120135,40468,160603
2020,3,España,1054,1837,326,20,3237,1146,4383
2020,3,Holanda,313,1111,316,0,1740,750,2490
2020,3,Bélgica,864,1246,128,5,2243,302,2545
2020,3,Alemania,1933,4273,1576,10,7792,1706,9498
